"","area_id","SI"
"1",20601110601,4078.0526016881
"2",20601110605,8292.67591568061
"3",20601110606,6956.49356113956
"4",20601110608,3190.85011213856
"5",20601110609,8189.51449894351
"6",20601110610,12645.4984328328
"7",20601110611,6691.96151862424
"8",20601110612,8502.62354529536
"9",20601110613,6956.97944044691
"10",20601110614,7457.45094398033
"11",20601110615,1856.04536915422
"12",20601110616,5323.52448641141
"13",20601110617,4785.81977044248
"14",20601110618,7875.29125739104
"15",20601110619,8389.74614471512
"16",20601110620,11550.8277930748
"17",20601110621,8886.47168837819
"18",20601110622,8230.68970987543
"19",20601110623,8817.14027406678
"20",20601110624,9163.04199519685
"21",20601110625,9660.18563192011
"22",20601110626,9818.0003866905
"23",20601110627,6575.11436747268
"24",20601110628,10070.9087295991
"25",20601110629,8521.1548154256
"26",20601110630,10547.9590149336
"27",20601110701,8844.47151727015
"28",20601110702,6629.21514931364
"29",20601110703,4611.71260819063
"30",20601110704,6470.14987731984
"31",20601110705,4337.46314775054
"32",20601110706,3971.74655393694
"33",20601110707,3562.27490373003
"34",20601110708,6125.56814209456
"35",20601110710,3618.77103932144
"36",20601110712,2346.62741651279
"37",20601110713,5287.52009813647
"38",20601110714,5420.7839036139
"39",20601110715,1483.13875116578
"40",20601110716,2421.6121185106
"41",20601110717,4790.78568022226
"42",20601110718,1612.40522290504
"43",20601110719,2134.26482951157
"44",20601110720,5859.44101799676
"45",20601110721,5958.63987755095
"46",20601110722,1640.63486175541
"47",20601110723,2384.36908625148
"48",20601110724,7233.05939182634
"49",20601110725,3297.8123533234
"50",20601110726,8513.96404579238
"51",20601110727,1776.97784839565
"52",20601110728,5628.94514554133
"53",20601110729,5871.77115195729
"54",20601110730,8020.56403074743
"55",20601110731,1582.91946031748
"56",20601110732,3289.79845629443
"57",20601110733,6499.44245797959
"58",20601110734,1290.85352739802
"59",20601110735,1320.70834818408
"60",20601110736,5585.34195079999
"61",20601110901,7227.15257898126
"62",20601110902,4104.03779387325
"63",20601110903,6125.30589200836
"64",20601110904,3452.31080984288
"65",20601110905,6335.95250865409
"66",20601110906,5015.31207616128
"67",20601110907,4857.44753046816
"68",20601110908,1891.14417034641
"69",20601110909,2071.3668585142
"70",20601110910,1426.06811390275
"71",20601110911,1688.19944591127
"72",20601110912,2565.59926620396
"73",20601110913,3187.11480232947
"74",20601110914,1868.60299337236
"75",20601110915,891.712128737581
"76",20601110916,1257.89046102997
"77",20601110917,1572.8820043986
"78",20601110918,1368.7408714508
"79",20601110919,2293.83681110472
"80",20601110920,3830.66436281664
"81",20601110921,5132.77288607562
"82",20601110922,7113.62767696918
"83",20601110923,1373.26603263287
"84",20601110924,1069.30173732447
"85",20601149501,4949.08100290988
"86",20601149502,8871.94804165837
"87",20601149503,11748.5611121168
"88",20601149504,3358.27320071334
"89",20601149505,10728.4094964929
"90",20601149506,3733.25194386737
"91",20601149507,8574.91284589139
"92",20601149508,11099.0994634352
"93",20601149509,11773.0249892005
"94",20601149510,5865.44623397385
"95",20601149511,2046.80649861527
"96",20601149512,2835.21658532574
"97",20601149513,5475.56771657043
"98",20601149514,9002.89945626993
"99",20601149515,7815.19037689781
"100",20601149516,2032.43550628919
"101",20601149517,8866.42374914987
"102",20601149518,7864.1673123917
"103",20601149519,2934.79150983183
"104",20601149520,2089.78048753854
"105",20601149521,10218.8402195257
"106",20601149522,8574.14374398197
"107",20601149523,8739.81370423351
"108",20601149524,8455.74110709102
"109",20601149525,7406.98251354289
"110",20601149526,7547.97357737447
"111",20601149527,9403.4999289821
"112",20601149528,5338.69646355138
"113",20601149529,12591.3153027905
"114",20601149530,2521.17744990513
"115",20601149531,2157.56619436365
"116",20601149532,6175.20770438536
"117",20601149601,7629.81863384962
"118",20601149602,4149.5294888317
"119",20601149603,8160.22075769204
"120",20601149604,7363.38273162888
"121",20601149605,4629.09322801834
"122",20601149606,5789.05101454616
"123",20601149607,6088.94406655116
"124",20601149608,5284.42228201558
"125",20601149609,2702.75526781224
"126",20601149610,6671.16682075279
"127",20601149611,9559.71667575093
"128",20601149612,8683.63042271232
"129",20601149613,5372.52830396658
"130",20601149614,3848.50205178455
"131",20601149615,6805.87300538646
"132",20601149616,3836.95838309144
"133",20601149617,9207.77205527758
"134",20601149618,5220.90835245967
"135",20601149619,5576.08351424137
"136",20601149620,8105.40309719441
"137",20601149621,7622.95847083824
"138",20601149622,6159.93830612392
"139",20601149623,5268.27974811823
"140",20601149624,9525.16861356588
"141",20601149625,9463.0671169876
"142",20601149626,5608.98966156134
"143",20601149627,8054.93224431484
"144",20601149628,5552.07560108675
"145",20601149701,1667.29061623598
"146",20601149702,8290.07708771136
"147",20601149703,5441.55657626287
"148",20601149704,8141.57422781136
"149",20601149705,7733.346006428
"150",20601149706,10587.2979617733
"151",20601149707,3868.55118471248
"152",20601149708,9639.27318814517
"153",20601149709,13142.2699806035
"154",20601149710,10278.2270840143
"155",20601149711,3507.53413833029
"156",20601149712,9887.72578738837
"157",20601149713,5328.35668388377
"158",20601149714,3814.28767195599
"159",20601149715,5556.21106718073
"160",20601149716,2122.12520768749
"161",20601149717,11470.590412251
"162",20601149718,4968.58327932869
"163",20601149719,3502.33051763127
"164",20601149720,4113.30629606327
"165",20601149721,5700.39533077056
"166",20601149722,3205.73916329083
"167",20601149723,9389.05813105539
"168",20601149724,4036.62912133568
"169",20601149725,6437.78307359414
"170",20601149726,6682.99739960768
"171",20601149801,6241.61388010291
"172",20601149802,3857.33888204461
"173",20601149803,2984.81191092815
"174",20601149804,195.817455494003
"175",20601149805,6086.61710801063
"176",20601149806,2181.22250754335
"177",20601149807,2283.45163048277
"178",20601149808,2280.46057432516
